Дашборд: Tаблица 3-1-1-1-1-1-5
;СУДАК;;ЩУКА;;ГОЛАВЛЬ;;ОКУНЬ;;ЖЕРЕХ;;ПЛОТВА;;КРАСНОПЁРКА;;УКЛЕЙКА;;ЁРШ;;ПЕСКАРЬ;
;169;;194;;27;;2088;;2;;73;;12;;13;;100;;1;
;3600 гр.;;2455 гр.;;1280 гр.;;950 гр.;;910 гр.;;350 гр.;;200 гр.;;65 гр.;;55 гр.;;35 гр.;

Дашборд: Tаблица 1-1
2 679
Общий улов шт.

Дашборд: Средний улов за выезд шт.
6

Дашборд: Максимальный улов шт.
90

Дашборд: Рыбалок
456

Дашборд: Tаблица 1-2
1
2
3
4
5
6
7
8
9
10

Данные: Справочник
;;Rockvibe Shad 1.2 #129;34;;;3;;;;;;;37
;;Aji Ringer 1.2 #567;12;;;;;;;;;;12
;Силиконовые приманки;;46;;;3;;;;;;;49
Reins;;;46;;;3;;;;;;;49
;;Twister 2 #S122;32;2;20;;;1;;;;;55
;;Twister 2 #S212;26;;8;;;;;;;;34
;;Twister 1 #TS001;31;;;;;1;;;;;32
;;Twister 2 #TS001;21;7;3;;;;;;;;31
;;Kopyto 1 #TS001;22;;;;;;;;;;22
;;Twister 2 #S275;17;1;1;;;;;;;;19
;;Kopyto 1 #S196;16;;1;;;;;;;;17
;;Kalifornia 3 #L037;;1;16;;;;;;;;17
;;Bass 3.5 #L142;9;2;4;;;;;;;;15
;;Twister 2 #S208;13;;1;;;;;;;;14
;;Kopyto 2.5 #TS001;7;;5;;;1;;;;;13
;;Twister 2 #S045;12;;;;;;;;;;12
;;Kopyto 1 #S055;11;;;;;;;;;;11
;;Kopyto 2 #S091;1;5;;;;;;;;;6
;;Kopyto 1 #S123;6;;;;;;;;;;6
;;Kopyto 1 #S006;4;;;;;1;;;;;5
;;Twister 2 #TS025;3;;;;;;;;;;3
;;Twister 1 #TS011;2;;1;;;;;;;;3
;;Kopyto 2 #S298;3;;;;;;;;;;3
;;Kopyto 1 #S060;3;;;;;;;;;;3
;;Ohio 4 #S471;;2;1;;;;;;;;3
;;Kopyto 2 #S067;2;;;;;;;;;;2
;;Kopyto 1 #S221;2;;;;;;;;;;2
;;King Shad 3 #L017;1;;1;;;;;;;;2
;;Twister 2 #S048;1;;;;;;;;;;1
;;Twister 1 #S048;1;;;;;;;;;;1
;;Kopyto 1 #L049;1;;;;;;;;;;1
;;King Shad 4 #TS001;1;;;;;;;;;;1
;;Bass 3.5 #L320;;1;;;;;;;;;1
;;Bass 3.5 #L089;1;;;;;;;;;;1
;Силиконовые приманки;;249;21;62;;;4;;;;;336
Relax;;;249;21;62;;;4;;;;;336
;;Minnow 60S (6г) 1.5м #GS;10;1;;;;;;;;;11
;;Hornet 40F (3г) 1.5м #SW;1;;;;;;;;;;1
;;Executor 70SR (8г) 2м #D;1;;;;;;;;;;1
;Воблеры;;12;1;;;;;;;;;13
Salmo;;;12;1;;;;;;;;;13
;;One’up Shad 3.5 #012;2;;3;;;;;;;;5
;;One’up Shad 3 #021;;1;;;;;;;;;1
;Силиконовые приманки;;2;1;3;;;;;;;;6
Sawamura;;;2;1;3;;;;;;;;6
;;Camion Super SR42F (5.2г) 0.5м #03;1;;;;;;;;;;1
;Воблеры;;1;;;;;;;;;;1
Smith;;;1;;;;;;;;;;1
;;Baby Crank 35FSR (3.1г) 1м #518;9;;;;8;2;1;1;;;21
;;Dead Minnow 90SP (11.5г) 1м #050;;7;;;;;;;;;7
;;Dead Minnow 70SS (5.1г) 1.2м #009;1;;;;;;;;;;1
;Воблеры;;10;7;;;8;2;1;1;;;29
;;Kasikomi 2.2 #D007;3;;;2;;;;;;;5
;Силиконовые приманки;;3;;;2;;;;;;;5
Tsuribito;;;13;7;;2;8;2;1;1;;;34
;;Swing XD36F (4.2г) 1.3м #013;9;;1;;1;1;;;;;12
;;Swing XC36F (4г) 0.8м #291;3;;;;3;3;;;;;9
;;Watson 80SP (8.5г) 1.5м #013W;1;6;;;;;;;;;7
;;Magnat 115SP (15г) 1.2м #HU;1;3;;;;;;;;;4
;;Chanse 130SP (22г) 0.8м #162G;;4;;;;;;;;;4
;;Watson 80SP (8.5г) 1.5м #WR009;1;2;;;;;;;;;3
;;Swing XL35F (4.2г) 0.8м #829;2;1;;;;;;;;;3
;;Swing XC36F (4г) 0.8м #167;2;;;;;;;;;;2
;;Got 90SP (7г) 0.8м #403;;2;;;;;;;;;2
;;Draga 100SP (17.3г) 1.2м #167;;2;;;;;;;;;2
;;Chef SSR38F (4.2г) 0.3м #L101;;1;;;;1;;;;;2
;;Plug SSR38F (5г) 0.4м #014R;;;;;;1;;;;;1
;;Mover 78SP (7.5г) 1.2м #020;;1;;;;;;;;;1
;;Flirt 115SP (16.5г) 1.4м #050;;1;;;;;;;;;1
;Воблеры;;19;23;1;;4;6;;;;;53
TsuYoki;;;19;23;1;;4;6;;;;;53
;;Wabler W40 57мм (7г) #S;6;3;;;;;;;;;9
;;Wabler W40 57мм (7г) #H;;3;;;;;;;;;3
;;Wabler W40 57мм (7г) #GN;1;;1;;;;;;;;2
;Блёсны;;7;6;1;;;;;;;;14
Williams;;;7;6;1;;;;;;;;14
;;L-Minnow F199 44S (5г) #M100;6;;;;2;1;;;;;9
;;L-Minnow F199 44S (5г) #M99;1;3;1;;1;;;;;;6
;;L-Minnow Heavy Weight F953 44S (9г) #KVP;2;1;1;;;;;;;;4
;;L-Minnow Heavy Weight F953 44S (9г) #HRIW;1;2;1;;;;;;;;4
;;Eba Popper F414 50F (4г) #SHKS;1;;;;;;;;1;;2
;;Pins Minnow F197 70F (4г) 0.6м #CKCB;1;;;;1;;;;;;2
;;3DS Shad SR F957 65SP (6г) 1м #HHAY;;;;;1;;;;;;1
;Воблеры;;12;6;3;;5;1;;;1;;28
Yo-Zuri;;;12;6;3;;5;1;;;1;;28
;;Orbit Slider 65SP (5.2г) 0.8м #313R;2;;;;;;;;;;2
;Воблеры;;2;;;;;;;;;;2
ZipBaits;;;2;;;;;;;;;;2
Общая сумма;;;2088;194;169;100;73;27;13;12;2;1;2679

Расчёты: СВОДНАЯ ДЛЯ ДАШБОРДА ПО ВИДАМ (обновить)
;Рыба;Окунь;Щука;Судак;Ёрш;Плотва;Голавль;Уклейка;Краснопёрка;Жерех;Пескарь;Общая сумма
Вид;Бренд;Кол-во (Сумма);;;;;;;;;;
;Tsuribito;3;;;2;;;;;;;5
;Sawamura;2;1;3;;;;;;;;6
;Relax;249;21;62;;;4;;;;;336
;Reins;46;;;3;;;;;;;49
;Pontoon 21;8;1;;;;;;;;;9
;Mann’S;93;2;4;;;1;;;;;100
;Lucky John;290;18;24;17;;2;;1;;;352
;Kosadaka;28;;7;;1;;;;;;36
;Keitech;15;4;7;;;;;;;;26
;FRAPP;;4;;;;;;;;;4
;Fanatik;35;;;;;;;;;;35
;CF;260;6;4;77;49;2;3;4;;1;406
;Bait Breath;3;;1;;;;;;;;4
;Akkoi;;1;1;;;;;;;;2
;Action Plastics;70;6;11;;;;;;;;87
Силиконовые приманки;;1102;64;124;99;50;9;3;5;;1;1457
;Williams;7;6;1;;;;;;;;14
;Myran;193;8;3;;;1;2;;;;207
;Mepps;313;15;13;;;;4;4;;;349
;Lucky John;148;13;3;;;1;;;;;165
;Kuusamo;3;;2;;;;;;;;5
;Kosadaka;4;;;;;;;;;;4
;Heron;141;2;11;;1;1;2;2;;;160
;Grows Culture;24;8;;;;;;;;;32
;DAM;8;5;;;1;;;;;;14
;Daiwa;3;;;1;;;;;;;4
;Blue Fox ;7;2;;;;;;;;;9
;Akkoi;1;;;;1;;;;;;2
;Acme;16;7;7;;;1;;;;;31
Блёсны;;868;66;40;1;3;4;8;6;;;996
;ZipBaits;2;;;;;;;;;;2
;Yo-Zuri;12;6;3;;5;1;;;1;;28
;TsuYoki;19;23;1;;4;6;;;;;53
;Tsuribito;10;7;;;8;2;1;1;;;29
;Smith;1;;;;;;;;;;1
;Salmo;12;1;;;;;;;;;13
;Pontoon 21;24;17;;;1;;;;;;42
;Megabass;2;2;;;;;;;;;4
;Masu Masters;;;;;;1;;;;;1
;Maria;3;;;;1;;1;;;;5
;Lucky John;1;4;1;;;;;;;;6
;Kosadaka;1;;;;;;;;;;1
;Jackall;4;3;;;;1;;;1;;9
;Grows Culture;4;;;;;1;;;;;5
;DUO;23;1;;;1;1;;;;;26
Воблеры;;118;64;5;;20;13;2;1;2;;225
;Lucky John;;;;;;1;;;;;1
Мандулы;;;;;;;1;;;;;1
Общая сумма;;2088;194;169;100;73;27;13;12;2;1;2679

Расчёты: Общий Зачёт Приманок
Серия;Бренд (Макс.);Кол-во (Сумма)
Polaris 1.2 #73;CF;159
Aglia №0 (2.5г) #OR;Mepps;133
Spin-X Long №2 (4г) #SR;Lucky John;108
Akka (5г) #Silver;Myran;79
Crack №0 (3г) #Oro;Heron;75
Crack №2 (5г) #Oro;Heron;72
Tioga 2.4 #085;Lucky John;67
Baby Rockfish 1.4 #PA03;Lucky John;55
Twister 2 #S122;Relax;55
Aglia Long №2 (7г) #AG;Mepps;52
Baby Rockfish 1.4 #085;Lucky John;49
Polaris 1.8 #11;CF;47
Nica 2 #01;Mann’S;47
Agat (5г) #Silver;Myran;46
Aglia №0 (2.5г) #AG;Mepps;44
Polaris 1.2 #42;CF;39
XD №2 (5г) #OR;Mepps;37
Rockvibe Shad 1.2 #129;Reins;37
Polaris 1.8 #54;CF;34
Toni (5г) #Silver;Myran;34
Twister 2 #S212;Relax;34
Twister 1 #TS001;Relax;32
Twister 2 #TS001;Relax;31
Mad Spin №3 (15г) #S;Lucky John;30
Tipsy 1.2 #98;CF;26
Ultra Worm 2 #PA03;Lucky John;26
Spearhead Ryuki 70S (9г) #MCC4084 GoldYamame;DUO;23
Kopyto 1 #TS001;Relax;22
Polaris 1.8 #12;CF;21
Baby Crank 35FSR (3.1г) 1м #518;Tsuribito;21
Curl Tail Grub 1.5 #ChartreuseGlitter;Action Plastics;20
Polaris 1.8 #5;CF;20
Curl Tail Grub 2.25 #White;Action Plastics;19
Twister 2 #S275;Relax;19
Buggy 2 #MO;Kosadaka;19
Nica 2 #16;Mann’S;18
Aglia №2 (4.5г) #BlancRougeAG;Mepps;18
Syclops №0 (8г) #AG/NR;Mepps;17
Kopyto 1 #S196;Relax;17
Kalifornia 3 #L037;Relax;17
Easy Shiner 3 #404;Keitech;16
Spark Tail 3 #071;Lucky John;16
Aglia Long №1+ (6г) #AG;Mepps;16
Tipsy 1.2 #20;CF;15
Toni (5г) #Koppar;Myran;15
Akka (3г) #Silver;Myran;15
Bass 3.5 #L142;Relax;15
Effzett Natur 3D Spinner (4г) #Pike;DAM;14
Twister 2 #S208;Relax;14
Trian Blade Long (9г) #008;Lucky John;13
Spark Tail 2 #085;Lucky John;13
Kopyto 2.5 #TS001;Relax;13
Larva 1.6 #006;Fanatik;12
Goby 2 #022;Fanatik;12
Spin-X Round №2 (5г) #GR;Lucky John;12
Aji Ringer 1.2 #567;Reins;12
Twister 2 #S045;Relax;12
Swing XD36F (4.2г) 1.3м #013;TsuYoki;12
Tipsy 1.2 #14;CF;11
Troutino 1.7 #071;Lucky John;11
Impact Shad 3 #X008;Lucky John;11
Aglia Fluo №4 (9г) #Chartreuse;Mepps;11
Kopyto 1 #S055;Relax;11
Minnow 60S (6г) 1.5м #GS;Salmo;11
Tioga 2 #085;Lucky John;10
Curl Tail Grub 1.5 #ChartreuseRedGlitter;Action Plastics;10
Synchrony №2.5 (5г) #T01-009;Grows Culture;10
Buggy 2 #CS;Kosadaka;10
Tioga 2.4 #PA03;Lucky John;10
Spark Tail 3 #PA19;Lucky John;10
Lucky 2.5 #01;Mann’S;10
Aglia №2 (4.5г) #CU;Mepps;10
Bet-A-Shad 63SP (7.7г) 0.4м #012;Pontoon 21;10
Kastmaster 52мм (10.5г) #SW138CH;Acme;9
Twin Tail Grub 2 #Chartreussepepper;Action Plastics;9
Vibrax Original №2 (6г) #S;Blue Fox ;9
Ball Bearing Spinner №2.5 (5.8) #BT01-006;Grows Culture;9
Troutino 1.7 #S20;Lucky John;9
Swing XC36F (4г) 0.8м #291;TsuYoki;9
Wabler W40 57мм (7г) #S;Williams;9
Whitebait 0.8 #12;CF;9
L-Minnow F199 44S (5г) #M100;Yo-Zuri;9
Kastmaster 56мм (14г) #SW11TCHS;Acme;8
Curl Tail Grub 2.25 #Chartreuse;Action Plastics;8
Crack №1 (3.5г) #Arg/Black;Heron;8
Nimble 2.5 #12;CF;8
Curl Tail Grub 2.25 #ChartreuseRedGlitter;Action Plastics;7
Larva 2.5 #001;Fanatik;7
Easy Shiner 4 #11;Keitech;7
Panter (3г) #Silver;Myran;7
Awaruna 3.5 #438;Pontoon 21;7
Dead Minnow 90SP (11.5г) 1м #050;Tsuribito;7
Watson 80SP (8.5г) 1.5м #013W;TsuYoki;7
Gaga Goon 45SS-MR (3.1г) 1.2м #304;Pontoon 21;7
Curl Tail Grub 2.25 #Glow;Action Plastics;6
BugSY 1.6 #OT;Kosadaka;6
Tioga 2.9 #T45;Lucky John;6
Tioga 2 #F08;Lucky John;6
Ballist 2.5 #F08;Lucky John;6
Spirit 3.5 #01;Mann’S;6
Cablista 105SP-SMR (13.2г) 1.8м #081;Pontoon 21;6
Kopyto 2 #S091;Relax;6
Kopyto 1 #S123;Relax;6
L-Minnow F199 44S (5г) #M99;Yo-Zuri;6
Whitebait 0.8 #64;CF;6
Lucciola №2 (4г) #Arg/Black;Heron;5
Hauki 80мм (22г) #R/Ye/S-S;Kuusamo;5
Flat Minnow100F (16г) 1.8м #S15;Lucky John;5
Lucky 2.5 #87;Mann’S;5
Lucky 2.5 #15;Mann’S;5
Comet PTS №3 (6.5г) #Silver/BlueDots;Mepps;5
Aglia Long №1 (4.5г) #AG;Mepps;5
Kopyto 1 #S006;Relax;5
Kasikomi 2.2 #D007;Tsuribito;5
One’up Shad 3.5 #012;Sawamura;5
MJ-1Minnow S50SP (2.7г) 0.5м #BBH;Maria;5
Curl Tail Grub 2.25 #JapaneseRed;Action Plastics;4
Nano Minnow 1.6 #76;CF;4
Chinook S 53мм (7г) #Gold;Daiwa;4
Lobster 2.2 #001;Fanatik;4
Synchrony №2.5 (5г) #T01-002;Grows Culture;4
Synchrony №2 (4г) #T01-010;Grows Culture;4
Chubby 38F (4г) 1м #MattPink;Jackall;4
Grav Spoon 35мм (6г) #GRV-06S;Kosadaka;4
Ultra Worm 1.4 #S63;Lucky John;4
Tioga 3.4 #T48;Lucky John;4
Tioga 2.9 #PA01;Lucky John;4
Rock Craw 2 #S21;Lucky John;4
Lucky 2.5 #86;Mann’S;4
Toni (5г) #Guld;Myran;4
Mira (5г) #Guld;Myran;4
Cheeky 80F-SR (8.6г) 1.2м #R60;Pontoon 21;4
Bet-A-Shiner 82SP-SR (12.7г) 0.4м #A11;Pontoon 21;4
Bet-A-Shiner 82SP-SR (12.7г) 0.4м #712;Pontoon 21;4
Magnat 115SP (15г) 1.2м #HU;TsuYoki;4
Chanse 130SP (22г) 0.8м #162G;TsuYoki;4
L-Minnow Heavy Weight F953 44S (9г) #KVP;Yo-Zuri;4
L-Minnow Heavy Weight F953 44S (9г) #HRIW;Yo-Zuri;4
Rigge 43SP (4.3г) 1м #17;Grows Culture;4
Little Cleo 40мм (7г) #C100NNB;Acme;3
Fiord Spoon 83мм (18г) #S930N;Acme;3
Bugsy Rock Soul 3.5 #S107;Bait Breath;3
Nano Minnow 1.6 #40;CF;3
Spearhead Ryuki 70S (9г) #ACC3059 MatTiger;DUO;3
Will'Mans 57мм (7г) #032/A;Grows Culture;3
Spark Tail 3 #PA03;Lucky John;3
Minnow 3.3 #085;Lucky John;3
Ballist 2.5 #PA16;Lucky John;3
Ballist 2.5 #F05;Lucky John;3
Billy 4 #01;Mann’S;3
Agat (5г) #Koppar;Myran;3
Greedy Guts 55SP-SR (4г) 1м #470;Pontoon 21;3
Twister 2 #TS025;Relax;3
Twister 1 #TS011;Relax;3
Kopyto 2 #S298;Relax;3
Kopyto 1 #S060;Relax;3
Watson 80SP (8.5г) 1.5м #WR009;TsuYoki;3
Swing XL35F (4.2г) 0.8м #829;TsuYoki;3
Wabler W40 57мм (7г) #H;Williams;3
Kastmaster 62мм (21г) #SW115CHNB;Acme;3
Ohio 4 #S471;Relax;3
Tioga 2.4 #F08;Lucky John;3
Reef Runner Cicada (7г) #SSC30107;Acme;2
Shad Minnow 3 #ClearXXXSilver;Action Plastics;2
Tipsy 1.2 #89;CF;2
Geko 4.5 #27;FRAPP;2
Flint 5 #25;FRAPP;2
Synchrony №3.5 (8г) #T01-015;Grows Culture;2
Unagi Slug 3 #F04;Lucky John;2
Ultra Worm 2 #S15;Lucky John;2
Tioga 3.4 #T44;Lucky John;2
Tioga 2 #PA03;Lucky John;2
S-4 67мм (11г) #S;Lucky John;2
Hogy Shrimp 3.5 #S15;Lucky John;2
Lucky 3 #01;Mann’S;2
Vision Oneten 110F (14г) 1.5м #MB Gizzard;Megabass;2
Awaruna 3 #104;Pontoon 21;2
Kopyto 2 #S067;Relax;2
Kopyto 1 #S221;Relax;2
King Shad 3 #L017;Relax;2
Swing XC36F (4г) 0.8м #167;TsuYoki;2
Got 90SP (7г) 0.8м #403;TsuYoki;2
Draga 100SP (17.3г) 1.2м #167;TsuYoki;2
Chef SSR38F (4.2г) 0.3м #L101;TsuYoki;2
Wabler W40 57мм (7г) #GN;Williams;2
Eba Popper F414 50F (4г) #SHKS;Yo-Zuri;2
Orbit Slider 65SP (5.2г) 0.8м #313R;ZipBaits;2
Easy Shiner 3.5 #410;Keitech;2
Tipsy 2 #73;CF;2
Prime 3.5 #SE47;Akkoi;2
Pins Minnow F197 70F (4г) 0.6м #CKCB;Yo-Zuri;2
Hypnose 38F-SR (3.7г) 0.3м #R47;Pontoon 21;2
Tiny Fry 38SP (1.5г) 0.6м #Mat Tiger;Jackall;2
Kastmaster 78мм (42.5г) #SW135CH;Acme;1
Kastmaster 68мм (28г) #SW12TGG;Acme;1
Shad Minnow 4 #White/Black;Action Plastics;1
Curl Tail Grub 2.25 #ClearXXXSilver;Action Plastics;1
Reflex Crystal 40мм (3.6г) #R27;Akkoi;1
Reflex Crystal 40мм (3.6г) #R23;Akkoi;1
Bys Craw Portly 3 #138B ;Bait Breath;1
Calibra 75S (16.5г) #070R;Grows Culture;1
Squad Minnow 80SP (9.7г) 1.2м #GhostGPerch;Jackall;1
Bonga W77F (8.6г) #RHT;Kosadaka;1
Awaruna 3.5 #BCH;Kosadaka;1
Vib 58S (10г) #320;Lucky John;1
Tioga 4 #S26;Lucky John;1
Tioga 3.4 #033;Lucky John;1
Spark Tail 3 #033;Lucky John;1
Slim Shaker 4 #T56;Lucky John;1
Pennon 11 #Зел./Бел./Кр.;Lucky John;1
Nayada 2 #033;Lucky John;1
Bugsy Shad 2.8 #PA03;Lucky John;1
Vision Oneten 110F (14г) 1.5м #Mat Tiger;Megabass;1
Comet PTS №1 (3.5г) #Silver/RedDots;Mepps;1
Kalikana 82SP-SR (12.1г) 0.5м #A63;Pontoon 21;1
Twister 2 #S048;Relax;1
Twister 1 #S048;Relax;1
Kopyto 1 #L049;Relax;1
King Shad 4 #TS001;Relax;1
Hornet 40F (3г) 1.5м #SW;Salmo;1
Executor 70SR (8г) 2м #D;Salmo;1
Dead Minnow 70SS (5.1г) 1.2м #009;Tsuribito;1
Plug SSR38F (5г) 0.4м #014R;TsuYoki;1
Mover 78SP (7.5г) 1.2м #020;TsuYoki;1
Flirt 115SP (16.5г) 1.4м #050;TsuYoki;1
3DS Shad SR F957 65SP (6г) 1м #HHAY;Yo-Zuri;1
One’up Shad 3 #021;Sawamura;1
Colt Minnow 80SP (6.2г) 1.3м #HL Gold&Black;Jackall;1
Swing Impact 4 #PAL08;Keitech;1
Little Cleo Glow 40мм (7г) #GLG;Acme;1
M.M. Minnow 48F (1.9г) 1м #GGN;Masu Masters;1
Bass 3.5 #L320;Relax;1
Bass 3.5 #L089;Relax;1
Knuckle 60F (10.6г) 0.3-0.9м #PM Tannin Water Secret;Megabass;1
Hypnose 38F-SSR (3.8г) 0.3м #070;Pontoon 21;1
Camion Super SR42F (5.2г) 0.5м #03;Smith;1
Magsquad 115SP (16г) 1.2м #Tennessee Shad;Jackall;1
Общая сумма;ZipBaits;2679

Расчёты: Статистика всех рыб по годам
Год;Голавль;Ёрш;Жерех;Краснопёрка;Окунь;Пескарь;Плотва;Судак;Уклейка;Щука;Общая сумма
1998;0;0;0;0;0;0;0;0;0;1;1
2002;0;0;0;0;6;0;0;0;0;0;6
2003;0;0;0;0;9;0;0;0;0;5;14
2004;0;0;0;0;104;0;0;16;0;4;124
2005;0;0;0;0;103;0;0;3;0;4;110
2006;0;0;0;0;83;0;0;4;0;7;94
2007;0;0;0;5;269;0;0;1;3;13;291
2008;1;0;0;0;11;0;0;1;0;0;13
2009;0;0;0;0;6;0;0;0;0;0;6
2010;0;0;0;0;91;0;1;28;2;1;123
2011;0;0;0;0;14;0;0;7;0;0;21
2012;1;0;0;0;88;0;0;21;0;2;112
2013;2;0;0;0;54;0;0;2;0;9;67
2014;0;0;0;0;32;0;0;1;0;0;33
2015;0;0;0;0;49;0;0;2;0;5;56
2016;2;0;0;0;126;0;0;13;0;3;144
2017;2;0;0;0;139;0;0;12;2;5;160
2018;6;0;0;2;148;0;37;13;2;4;212
2019;1;1;0;1;105;0;1;10;0;9;128
2020;3;30;0;0;84;0;24;5;0;7;153
2021;0;4;0;1;73;0;10;7;0;38;133
2022;3;20;1;0;40;1;0;2;1;19;87
2023;0;24;0;0;156;0;0;2;1;26;209
2024;0;18;0;0;76;0;0;9;0;2;105
2025;1;3;0;3;195;0;0;7;0;14;223
2026;5;0;1;0;27;0;0;3;2;16;54

Расчёты: Рыба
Рыба;Серия;Кол-во (Сумма)
;Aglia №0 (2.5г) #OR;128
;Spin-X Long №2 (4г) #SR;100
;Akka (5г) #Silver;77
;Crack №2 (5г) #Oro;71
;Polaris 1.2 #73;68
;Crack №0 (3г) #Oro;57
;Tioga 2.4 #085;57
;Baby Rockfish 1.4 #PA03;50
;Aglia Long №2 (7г) #AG;46
;Agat (5г) #Silver;45
;Nica 2 #01;45
;Baby Rockfish 1.4 #085;44
;Polaris 1.8 #11;42
;Aglia №0 (2.5г) #AG;41
;Rockvibe Shad 1.2 #129;34
;Polaris 1.8 #54;33
;Twister 2 #S122;32
;Toni (5г) #Silver;31
;Twister 1 #TS001;31
;Mad Spin №3 (15г) #S;30
;XD №2 (5г) #OR;29
;Twister 2 #S212;26
;Kopyto 1 #TS001;22
;Twister 2 #TS001;21
;Polaris 1.8 #12;20
;Polaris 1.8 #5;20
;Spearhead Ryuki 70S (9г) #MCC4084 GoldYamame;20
;Ultra Worm 2 #PA03;20
;Curl Tail Grub 1.5 #ChartreuseGlitter;18
;Nica 2 #16;18
;Twister 2 #S275;17
;Kopyto 1 #S196;16
;Syclops №0 (8г) #AG/NR;16
;Polaris 1.2 #42;15
;Tipsy 1.2 #98;15
;Akka (3г) #Silver;14
;Curl Tail Grub 2.25 #White;14
;Tipsy 1.2 #20;14
;Aglia №2 (4.5г) #BlancRougeAG;13
;Easy Shiner 3 #404;13
;Spark Tail 3 #071;13
;Twister 2 #S208;13
;Aji Ringer 1.2 #567;12
;Buggy 2 #MO;12
;Goby 2 #022;12
;Larva 1.6 #006;12
;Spark Tail 2 #085;12
;Twister 2 #S045;12
;Aglia Long №1+ (6г) #AG;11
;Kopyto 1 #S055;11
;Toni (5г) #Koppar;11
;Aglia №2 (4.5г) #CU;10
;Buggy 2 #CS;10
;Spark Tail 3 #PA19;10
;Minnow 60S (6г) 1.5м #GS;10
;Tioga 2 #085;9
;Aglia Fluo №4 (9г) #Chartreuse;9
;Baby Crank 35FSR (3.1г) 1м #518;9
;Bass 3.5 #L142;9
;Curl Tail Grub 1.5 #ChartreuseRedGlitter;9
;Spin-X Round №2 (5г) #GR;9
;Swing XD36F (4.2г) 1.3м #013;9
;Tioga 2.4 #PA03;9
;Whitebait 0.8 #12;9
;Crack №1 (3.5г) #Arg/Black;8
;Curl Tail Grub 2.25 #Chartreuse;8
;Effzett Natur 3D Spinner (4г) #Pike;8
;Synchrony №2.5 (5г) #T01-009;8
;Troutino 1.7 #S20;8
;Ball Bearing Spinner №2.5 (5.8) #BT01-006;7
;Kopyto 2.5 #TS001;7
;Larva 2.5 #001;7
;Lucky 2.5 #01;7
;Tipsy 1.2 #14;7
;Trian Blade Long (9г) #008;7
;Troutino 1.7 #071;7
;Twin Tail Grub 2 #Chartreussepepper;7
;Vibrax Original №2 (6г) #S;7
;Awaruna 3.5 #438;6
;Ballist 2.5 #F08;6
;Bet-A-Shad 63SP (7.7г) 0.4м #012;6
;Curl Tail Grub 2.25 #Glow;6
;Gaga Goon 45SS-MR (3.1г) 1.2м #304;6
;Kastmaster 52мм (10.5г) #SW138CH;6
;Kopyto 1 #S123;6
;L-Minnow F199 44S (5г) #M100;6
;Panter (3г) #Silver;6
;Spirit 3.5 #01;6
;Wabler W40 57мм (7г) #S;6
;Aglia Long №1 (4.5г) #AG;5
;BugSY 1.6 #OT;5
;Curl Tail Grub 2.25 #ChartreuseRedGlitter;5
;Lucciola №2 (4г) #Arg/Black;5
;Lucky 2.5 #15;5
;Lucky 2.5 #87;5
;Tioga 2 #F08;5
;Tioga 2.9 #T45;5
;Whitebait 0.8 #64;5
;Comet PTS №3 (6.5г) #Silver/BlueDots;4
;Grav Spoon 35мм (6г) #GRV-06S;4
;Kastmaster 56мм (14г) #SW11TCHS;4
;Kopyto 1 #S006;4
;Lobster 2.2 #001;4
;Lucky 2.5 #86;4
;Nimble 2.5 #12;4
;Rock Craw 2 #S21;4
;Synchrony №2.5 (5г) #T01-002;4
;Agat (5г) #Koppar;3
;Ballist 2.5 #F05;3
;Billy 4 #01;3
;Cablista 105SP-SMR (13.2г) 1.8м #081;3
;Chinook S 53мм (7г) #Gold;3
;Chubby 38F (4г) 1м #MattPink;3
;Hauki 80мм (22г) #R/Ye/S-S;3
;Impact Shad 3 #X008;3
;Kasikomi 2.2 #D007;3
;Kopyto 1 #S060;3
;Kopyto 2 #S298;3
;Mira (5г) #Guld;3
;Nano Minnow 1.6 #40;3
;Rigge 43SP (4.3г) 1м #17;3
;Spearhead Ryuki 70S (9г) #ACC3059 MatTiger;3
;Swing XC36F (4г) 0.8м #291;3
;Synchrony №2 (4г) #T01-010;3
;Tioga 2.9 #PA01;3
;Toni (5г) #Guld;3
;Twister 2 #TS025;3
;Ultra Worm 1.4 #S63;3
;MJ-1Minnow S50SP (2.7г) 0.5м #BBH;3
;Awaruna 3 #104;2
;Ballist 2.5 #PA16;2
;Bugsy Rock Soul 3.5 #S107;2
;Cheeky 80F-SR (8.6г) 1.2м #R60;2
;Easy Shiner 4 #11;2
;Fiord Spoon 83мм (18г) #S930N;2
;Greedy Guts 55SP-SR (4г) 1м #470;2
;Hogy Shrimp 3.5 #S15;2
;Kopyto 1 #S221;2
;Kopyto 2 #S067;2
;L-Minnow Heavy Weight F953 44S (9г) #KVP;2
;Little Cleo 40мм (7г) #C100NNB;2
;One’up Shad 3.5 #012;2
;Orbit Slider 65SP (5.2г) 0.8м #313R;2
;Reef Runner Cicada (7г) #SSC30107;2
;S-4 67мм (11г) #S;2
;Shad Minnow 3 #ClearXXXSilver;2
;Spark Tail 3 #PA03;2
;Swing XC36F (4г) 0.8м #167;2
;Swing XL35F (4.2г) 0.8м #829;2
;Synchrony №3.5 (8г) #T01-015;2
;Tioga 3.4 #T48;2
;Tipsy 1.2 #89;2
;Tipsy 2 #73;2
;Twister 1 #TS011;2
;Ultra Worm 2 #S15;2
;Unagi Slug 3 #F04;2
;Tioga 2.4 #F08;2
